OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName
USGS-MI,USGS Michigan Water Science Center,USGS-04065600,"PINE CREEK NEAR IRON MOUNTAIN, MI",Stream,NA,04030108,16.8,sq mi,NA,NA,45.93078657,-87.9717966,24000,1,minutes,Interpolated from MAP.,NAD83,1034,feet,10,feet,Reported method of determination.,NGVD29,US,26,043,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04065630,"PINE CREEK NR NORWAY, MI",Stream,NA,04030108,NA,NA,NA,NA,45.8271791,-87.89734889,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,043,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04067648,"MENOMINEE RIVER AT MENOMINEE, MI",Stream,NA,04030108,4050,sq mi,NA,NA,45.10637358,-87.6356624,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,109,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096207,"BAW BEESE LK OUT AT LKVW RD AT HILLSDALE, MI",Stream,NA,04050001,NA,NA,NA,NA,41.90504746,-84.6168981,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096209,"BAW BEESE LK OUTLET AT GRSWLD RD IN HILLSDALE, MI",Stream,NA,04050001,NA,NA,NA,NA,41.9064363,-84.622454,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096210,"KING LK INLET AT CAMBRIA RD IN HILLSDALE, MI",Stream,NA,04050001,0.53,sq mi,NA,NA,41.89671428,-84.6510662,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096212,"KING LAKE OUTLET AT M-99 IN HILLSDALE, MI",Stream,NA,04050001,3.54,sq mi,NA,NA,41.9003253,-84.6318987,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096214,"KING LK OUT AT STEAMBURG RD AT HILLSDALE, MI",Stream,NA,04050001,4.19,sq mi,NA,NA,41.90726965,-84.6243985,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096217,"ST. JOSEPH RIVER AT SOUTH ST AT HILLSDALE, MI",Stream,NA,04050001,9.96,sq mi,NA,NA,41.9161584,-84.62550979,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096225,"ST. JOSEPH R AT FAYETTE ST AT HILLSDALE, MI",Stream,NA,04050001,12.4,sq mi,NA,NA,41.92921379,-84.6393995,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096227,"ST. JOSEPH RIVER BELOW STP AT HILLSDALE, MI",Stream,NA,04050001,13.1,sq mi,NA,NA,41.93449149,-84.6405108,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096235,"WINONA LK OUT AT HILLSDALE ST AT HILLSDALE, MI",Stream,NA,04050001,4.75,sq mi,NA,NA,41.94199137,-84.6316216,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096245,"BEEBE CREEK AT KNOWLES RD NR NORTH ADAMS, MI",Stream,NA,04050001,14.3,sq mi,NA,NA,41.94393557,-84.52550519,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096250,"BEEBE CREEK AT STATE RD NEAR NORTH ADAMS, MI",Stream,NA,04050001,20.2,sq mi,NA,NA,41.9408801,-84.5505064,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096255,"BEEBE C AT LK PLEASANT RD NR NORTH ADAMS, MI",Stream,NA,04050001,24.6,sq mi,NA,NA,41.95115777,-84.573841,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096257,"BEEBE CREEK AT MILNES RD NEAR HILLSDALE, MI",Stream,NA,04050001,26.9,sq mi,NA,NA,41.96226875,-84.5930088,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096260,"BEEBE C TRIB AT BARKER RD NR NORTH ADAMS, MI",Stream,NA,04050001,3.25,sq mi,NA,NA,41.98393498,-84.5646741,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096262,"BEEBE C TRIB AT MILNES RD NEAR HILLSDALE, MI",Stream,NA,04050001,7.19,sq mi,NA,NA,41.9689353,-84.5930088,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096264,"TR TO BEEBE C TR AT MILNES RD NR HILLSDALE, MI",Stream,NA,04050001,0.7,sq mi,NA,NA,41.96726867,-84.5930088,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096265,"HALF MOON LK OUTLET, N ADAMS RD, NR JONESVILLE, MI",Stream,NA,04050001,0.36,sq mi,NA,NA,41.97726856,-84.6110654,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096267,"BEEBE CREEK TRIB AT BALL RD NR HILLSDALE, MI",Stream,NA,04050001,10.8,sq mi,NA,NA,41.9636576,-84.59662,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096272,"BEEBE CREEK AT MOORE ROAD NEAR HILLSDALE, MI",Stream,NA,04050001,42.4,sq mi,NA,NA,41.9542134,-84.6388443,24000,1,seconds,Interpolated from MAP.,NAD83,1070,feet,5,feet,Interpolated from topographic map.,NGVD29,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096273,"ST. JOSEPH RIVER AT MOORE RD NEAR HILLSDALE, MI",Stream,NA,04050001,62.4,sq mi,NA,NA,41.95643566,-84.6585676,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096276,"ST. JOSEPH RIVER AT US-12 AT JONESVILLE, MI",Stream,NA,04050001,66.5,sq mi,NA,NA,41.98282419,-84.6644017,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096278,"ST. JOSEPH R BELOW STP AT JONESVILLE, MI",Stream,NA,04050001,69.3,sq mi,NA,NA,41.9936574,-84.6721801,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096280,"BUTTERNUT CREEK NEAR JONESVILLE, MI",Stream,NA,04050001,1.88,sq mi,NA,NA,41.9828243,-84.7094042,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096282,"ST. JOSEPH R AT STERLING RD NR LITCHFIELD, MI",Stream,NA,04050001,78.4,sq mi,NA,NA,42.015046,-84.7210727,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096285,"ST. JOSEPH R AT MILL POND AT LITCHFIELD, MI",Stream,NA,04050001,79.8,sq mi,NA,NA,42.03282348,-84.7369078,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096286,"ST. JOSEPH RIVER AT LITCHFIELD RD AT LITCHFIELD,MI",Stream,NA,04050001,NA,NA,NA,NA,42.0439345,-84.7644093,24000,1,minutes,Interpolated from MAP.,NAD83,1020,feet,10,feet,Reported method of determination.,NGVD29,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096288,"HERRICKSVILLE DRAIN AT HERRING RD NR LITCHFIELD,MI",Stream,NA,04050001,NA,NA,NA,NA,42.0292125,-84.7505195,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096293,"S SAND LK OUTLET AT BACON RD NR HILLSDALE, MI",Stream,NA,04050001,3.33,sq mi,NA,NA,41.92282508,-84.6988467,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096298,"SAND C TRIB BELOW MECHANIC RD NR HILLSDALE, MI",Stream,NA,04050001,3.32,sq mi,NA,NA,41.93282494,-84.6949579,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096299,"M SAND LK OUT AT MECHANIC RD NR HILLSDALE, MI",Stream,NA,04050001,7.68,sq mi,NA,NA,41.9344916,-84.7016249,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096300,"SAND CREEK AT SAND LAKE RD NR JONESVILLE, MI",Stream,NA,04050001,9.44,sq mi,NA,NA,41.94588035,-84.7094033,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096304,"SAND CREEK AT US-12 NEAR ALLEN, MI",Stream,NA,04050001,12.2,sq mi,NA,NA,41.9631024,-84.73884969,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096307,"SAND C TRIBUTARY AT BEULOW RD NEAR ALLEN, MI",Stream,NA,04050001,1.94,sq mi,NA,NA,41.98087999,-84.7388502,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096308,"SAND CREEK AT JONESVILLE RD NR ALLEN, MI",Stream,NA,04050001,15.7,sq mi,NA,NA,41.9856022,-84.7510731,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096312,"SAND CREEK AT LITCHFIELD, MI",Stream,NA,04050001,20.6,sq mi,NA,NA,42.02921269,-84.7796866,24000,1,seconds,Interpolated from MAP.,NAD83,1000,feet,5,feet,Interpolated from topographic map.,NGVD29,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096314,"SAND CREEK NR STORMS RD NEAR LITCHFIELD, MI",Stream,NA,04050001,23.2,sq mi,NA,NA,42.0511568,-84.8060771,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096317,"ST. JOSEPH R AT S CO LINE RD NR LITCHFIELD, MI",Stream,NA,04050001,NA,NA,NA,NA,42.07254539,-84.8288565,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,025,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096320,"SOAP CREEK AT MCLAINE RD NEAR LITCHFIELD, MI",Stream,NA,04050001,NA,NA,NA,NA,42.00893538,-84.7874635,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096325,"SOAP CREEK AT LITCHFIELD RD NR LITCHFIELD, MI",Stream,NA,04050001,10.9,sq mi,NA,NA,42.043934899999996,-84.8360773,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096326,"SOAP CREEK AT ELY RD NEAR LITCHFIELD, MI",Stream,NA,04050001,13.1,sq mi,NA,NA,42.0686566,-84.8344119,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096332,"ST. JOSEPH R AT T DRIVE SOUTH NEAR HOMER, MI",Stream,NA,04050001,NA,NA,NA,NA,42.10115598,-84.8438583,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,025,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096340,"ST. JOSEPH RIVER AT CLARENDON, MI",Stream,NA,04050001,144,sq mi,NA,NA,42.1308777,-84.865527,24000,1,minutes,Interpolated from MAP.,NAD83,960,feet,5,feet,Interpolated from topographic map.,NGVD29,US,26,025,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096370,"SOAP C AT LITCHFIELD RD NR LITCHFIELD, MI",Stream,NA,04050001,NA,NA,NA,NA,42.04337937,-84.8360773,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096390,"TEKONSHA C AT DEAN RD NR TEKONSHA, MI",Stream,NA,04050001,10.8,sq mi,NA,NA,42.067546,-84.9244136,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096413,"FISHER C AT COPELAND RD NR CALIFORNIA, MI",Stream,NA,04050001,NA,NA,NA,NA,41.7964381,-84.8449596,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096415,"FISHER C AT GROVE RD NR TOWNS, MI",Stream,NA,04050001,4.77,sq mi,NA,NA,41.8328266,-84.8474605,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096417,"FISHER C AT CAMPBELL RD NR TOWNS, MI",Stream,NA,04050001,8.22,sq mi,NA,NA,41.85477089,-84.8610724,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096420,"FISHER C AT FISHER RD AT FISHER, MI",Stream,NA,04050001,16.8,sq mi,NA,NA,41.88393735,-84.885518,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096421,"MARBLE LAKE-MIDDLE LAKE CHANNEL NEAR QUINCY, MI",Stream,NA,04050001,NA,NA,NA,NA,41.89171519,-84.9160745,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096424,"TALLAHASSEE DR AT CALIFORNIA, MI",Stream,NA,04050001,6.47,sq mi,NA,NA,41.80449374,-84.883572,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096427,"TALLAHASSEE DR AT BROWN RD NR LESTER, MI",Stream,NA,04050001,13.4,sq mi,NA,NA,41.8108827,-84.9185732,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096430,"TALLAHASSEE DR AT TALL. RD NR LESTER, MI",Stream,NA,04050001,22.7,sq mi,NA,NA,41.85116017,-84.9432968,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096433,"MUD LAKE-LONG LAKE CHANNEL NEAR KINDERHOOK, MI",Stream,NA,04050001,NA,NA,NA,NA,41.85727128,-84.9563528,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096440,"COLDWATER R (CLDWTR LK OUT) NR KINDERHOOK, MI",Stream,NA,04050001,82.8,sq mi,NA,NA,41.8397716,-85.0007982,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096460,"COLDWATER R AT GARFIELD RD NR COLDWATER, MI",Stream,NA,04050001,114,sq mi,NA,NA,41.9269931,-85.0494126,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096475,"FIRST LAKE OUTLET AT QUINCY, MI",Stream,NA,04050001,NA,NA,NA,NA,41.93227024,-84.8991303,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096480,"SAUK R AT MARBLE LK OUTLET NR QUINCY, MI",Stream,NA,04050001,NA,NA,NA,NA,41.9242148,-84.9127416,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096485,"SAUK R AT FREMONT RD NR COLDWATER, MI",Stream,NA,04050001,NA,NA,NA,NA,41.9386592,-84.9319089,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096490,"SAUK R AT LOTT RD NR COLDWATER, MI",Stream,NA,04050001,NA,NA,NA,NA,41.9342149,-84.9460758,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096494,"SAUK R AT WILLOWBROOK RD NR COLDWATER, MI",Stream,NA,04050001,NA,NA,NA,NA,41.9244929,-84.9710762,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096496,"SAUK R AT SPRAUGE ST AT COLDWATER, MI",Stream,NA,04050001,NA,NA,NA,NA,41.933104,-84.990799,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096500,"SAUK RIVER AT JAY STREET AT COLDWATER, MI",Stream,NA,04050001,60,sq mi,NA,NA,41.94004849,-85.0152444,24000,1,minutes,Interpolated from MAP.,NAD83,930.72,feet,0.01,feet,Level or other surveyed method.,NGVD29,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096501,"SAUK RIVER, EAST BRANCH, NEAR COLDWATER, MI",Stream,NA,04050001,NA,NA,NA,NA,41.94171516,-85.0249671,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096502,"COLDWATER RIVER NEAR COLDWATER, MI",Stream,NA,04050001,NA,NA,NA,NA,41.9447707,-85.0310786,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096510,"COLD (MUD) C AT MICHIGAN RD NR GIRARD, MI",Stream,NA,04050001,14.4,sq mi,NA,NA,41.9797702,-84.9813549,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096512,"COLD (MUD) C AT COLDWATER, MI",Stream,NA,04050001,18.9,sq mi,NA,NA,41.96393716,-85.0183004,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096513,"RANDALL LAKE OUTLET NR COLDWATER, MI",Stream,NA,04050001,NA,NA,NA,NA,41.9781037,-85.0288566,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096514,"COLDWATER R AT RIVER RD NR HODUNK, MI",Stream,NA,04050001,NA,NA,NA,NA,42.01004778,-85.0408025,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096515,"SOUTH BRANCH HOG CREEK NEAR ALLEN, MI",Stream,NA,04050001,48.7,sq mi,NA,NA,41.94865859,-84.8277403,24000,10,seconds,Interpolated from MAP.,NAD83,1004.29,feet,0.14,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096517,"SOUTH BRANCH HOG CREEK TRIBUTARY NEAR ALLEN, MI",Stream,NA,04050001,2.61,sq mi,NA,NA,41.959214,-84.825796,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096520,"SOUTH BRANCH HOG CREEK AT BOONE ROAD NR QUINCY, MI",Stream,NA,04050001,54.6,sq mi,NA,NA,41.9622696,-84.8405186,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096523,"BOWEN CREEK AT BOONE RD NR ALLEN, MI",Stream,NA,04050001,NA,NA,NA,NA,41.99254706,-84.84079709,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
