OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime.Time,ActivityStartTime.TimeZoneCode,ActivityEndDate,ActivityEndTime.Time,ActivityEndTime.TimeZoneCode,ActivityDepthHeightMeasure.MeasureValue,ActivityDepthHeightMeasure.MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure.MeasureValue,ActivityTopDepthHeightMeasure.MeasureUnitCode,ActivityBottomDepthHeightMeasure.MeasureValue,ActivityBottomDepthHeightMeasure.MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure.MeasureValue,ResultDepthHeightMeasure.MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod.MethodIdentifier,ResultAnalyticalMethod.MethodIdentifierContext,ResultAnalyticalMethod.MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure.MeasureValue,DetectionQuantitationLimitMeasure.MeasureUnitCode,PreparationStartDate,ProviderName,ActivityStartDateTime,ActivityEndDateTime,Result
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97800091,Sample-Routine,Water,Surface Water,1978-06-27,11:30:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,0.4,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1978-06-27T15:30:00Z,NA,0.4
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01100549,Sample-Routine,Water,Surface Water,2011-09-20,09:15:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, low stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,2.3,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2011-09-26,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2011-09-20T13:15:00Z,NA,2.3
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00403752,Sample-Routine,Water,Surface Water,2004-06-28,12:15:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Chloride,Total,3,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2004-06-28T16:15:00Z,NA,3
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01100448,Sample-Routine,Water,Surface Water,2011-08-08,11:45:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, low stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,2.4,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2011-08-22,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2011-08-08T15:45:00Z,NA,2.4
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97700088,Sample-Routine,Water,Surface Water,1977-06-02,12:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,1.7,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1977-06-02T16:00:00Z,NA,1.7
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97700096,Sample-Routine,Water,Surface Water,1977-09-08,12:45:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,2.2,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1977-09-08T16:45:00Z,NA,2.2
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98600035,Sample-Routine,Water,Surface Water,1986-04-29,12:40:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,1.6,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,ADF02,USGS,"Chloride, wf, AD thiocyanate","USGS TWRI 5-A1/1989, p 155",NA,NA,NA,NA,NA,NA,NA,NWIS,1986-04-29T16:40:00Z,NA,1.6
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97600098,Sample-Routine,Water,Surface Water,1976-07-21,14:30:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,1.1,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1976-07-21T18:30:00Z,NA,1.1
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98000141,Sample-Routine,Water,Surface Water,1980-05-16,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,1.4,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1980-05-16T14:00:00Z,NA,1.4
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98300030,Sample-Routine,Water,Surface Water,1983-07-07,13:35:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,1.6,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1983-07-07T17:35:00Z,NA,1.6
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01300645,Sample-Routine,Water,Surface Water,2013-06-03,07:45:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,Falling stage,Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,2.6,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2013-06-06,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2013-06-03T11:45:00Z,NA,2.6
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97900114,Sample-Routine,Water,Surface Water,1979-08-15,11:45:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,1.7,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1979-08-15T15:45:00Z,NA,1.7
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00700136,Sample-Routine,Water,Surface Water,2006-10-23,12:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,Falling stage,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,3,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2006-10-23T16:00:00Z,NA,3
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98100098,Sample-Routine,Water,Surface Water,1981-05-19,11:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,1.3,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1981-05-19T15:00:00Z,NA,1.3
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01300794,Sample-Routine,Water,Surface Water,2013-07-25,07:45:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, low stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,2.5,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2013-07-30,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2013-07-25T11:45:00Z,NA,2.5
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98400026,Sample-Routine,Water,Surface Water,1984-06-27,11:50:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,1.8,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1984-06-27T15:50:00Z,NA,1.8
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00303720,Sample-Routine,Water,Surface Water,2002-10-17,09:30:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Chloride,Total,3,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,EPA method,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,2002-10-17T13:30:00Z,NA,3
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01100140,Sample-Routine,Water,Surface Water,2011-04-14,10:20:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,Rising stage,Spring breakup,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,2.2,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2011-04-18,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2011-04-14T14:20:00Z,NA,2.2
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01000015,Sample-Routine,Water,Surface Water,2009-10-08,12:25:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, normal stage",Routine sample,8010,USGS parameter code 82398,Other,Van Dorn sampler,NA,Chloride,Total,3,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2009-10-15,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2009-10-08T16:25:00Z,NA,3
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01100520,Sample-Routine,Water,Surface Water,2011-09-08,08:30:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,2.2,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2011-09-13,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2011-09-08T12:30:00Z,NA,2.2
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01300036,Sample-Routine,Water,Surface Water,2012-10-25,08:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,3.4,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2012-11-05,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2012-10-25T12:00:00Z,NA,3.4
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97900110,Sample-Routine,Water,Surface Water,1979-06-20,09:50:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,1.6,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1979-06-20T13:50:00Z,NA,1.6
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00000385,Sample-Routine,Water,Surface Water,2000-07-18,10:45:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,2,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,EPA method,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,2000-07-18T14:45:00Z,NA,2
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97900112,Sample-Routine,Water,Surface Water,1979-07-19,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,1.4,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1979-07-19T14:00:00Z,NA,1.4
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98100102,Sample-Routine,Water,Surface Water,1981-07-20,11:30:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,1.4,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1981-07-20T15:30:00Z,NA,1.4
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97600080,Sample-Routine,Water,Surface Water,1975-10-17,11:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,1.4,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1975-10-17T15:00:00Z,NA,1.4
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97600096,Sample-Routine,Water,Surface Water,1976-06-24,14:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,0.7,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1976-06-24T18:00:00Z,NA,0.7
USGS-MI,USGS Michigan Water Science Center,nwismi.01.99900297,Sample-Routine,Water,Surface Water,1999-04-20,09:15:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,2,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,EPA method,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1999-04-20T13:15:00Z,NA,2
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98100106,Sample-Routine,Water,Surface Water,1981-09-16,11:40:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,1.7,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1981-09-16T15:40:00Z,NA,1.7
USGS-MI,USGS Michigan Water Science Center,nwismi.01.99900307,Sample-Routine,Water,Surface Water,1999-09-27,13:30:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,2,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,EPA method,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1999-09-27T17:30:00Z,NA,2
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00102285,Sample-Routine,Water,Surface Water,2001-05-30,10:45:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Peristaltic pump,NA,Chloride,Total,2,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,EPA method,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,2001-05-30T14:45:00Z,NA,2
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00403751,Sample-Routine,Water,Surface Water,2004-05-26,13:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Chloride,Total,2,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2004-05-26T17:00:00Z,NA,2
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01301007,Sample-Routine,Water,Surface Water,2013-09-10,12:15:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,2.8,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2013-09-12,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2013-09-10T16:15:00Z,NA,2.8
USGS-MI,USGS Michigan Water Science Center,nwismi.01.97800079,Sample-Routine,Water,Surface Water,1977-10-05,10:30:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,2,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1977-10-05T14:30:00Z,NA,2
USGS-MI,USGS Michigan Water Science Center,nwismi.01.98100100,Sample-Routine,Water,Surface Water,1981-06-18,10:45:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,1.6,mg/l,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1981-06-18T14:45:00Z,NA,1.6
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00202712,Sample-Routine,Water,Surface Water,2002-04-30,11:15:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, high stage",Spring breakup,30,USGS parameter code 82398,Single vertical,Van Dorn sampler,NA,Chloride,Total,3,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,EPA method,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,2002-04-30T15:15:00Z,NA,3
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00102286,Sample-Routine,Water,Surface Water,2001-08-23,10:30:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, low stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Chloride,Total,3,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,EPA method,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,2001-08-23T14:30:00Z,NA,3
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00403750,Sample-Routine,Water,Surface Water,2004-05-17,16:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Chloride,Total,2,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2004-05-17T20:00:00Z,NA,2
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00600017,Sample-Routine,Water,Surface Water,2005-10-19,09:30:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,2,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2005-10-19T13:30:00Z,NA,2
USGS-MI,USGS Michigan Water Science Center,nwismi.01.99900306,Sample-Routine,Water,Surface Water,1999-09-14,11:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,2,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,EPA method,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1999-09-14T15:00:00Z,NA,2
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01200620,Sample-Routine,Water,Surface Water,2012-06-26,07:45:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,3.7,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2012-06-27,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2012-06-26T11:45:00Z,NA,3.7
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00503488,Sample-Routine,Water,Surface Water,2005-05-09,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04057004,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,2,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2005-05-09T14:00:00Z,NA,2
