OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName
INSTOR_WQX,Indiana STORET,INSTOR_WQX-1930,LMJ240-0007,River/Stream,SR 219 Osceola,04050001,NA,NA,NA,NA,41.68,-86.0611111111,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-1932,LMJ150-0003,River/Stream,"CR 17, 1.5 Miles U/S of Elkhart",04050001,NA,NA,NA,NA,41.7066666666,-85.8886111111,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-1933,LMJ240-0008,River/Stream,"Auten Rd Bridge, South Bend",04050001,NA,NA,NA,NA,41.7444444444,-86.2727777777,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,141,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-1934,LMJ240-0009,River/Stream,"Mishawaka, Eberhart GC",04050001,NA,NA,NA,NA,41.6711111111,-86.1536111111,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,141,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-1935,LMJ150-0004,River/Stream,"Boat ramp 500yds upstream of N Division St, Bristol",04050001,NA,NA,NA,NA,41.7227777777,-85.8147222222,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-1936,LMJ190-0006,River/Stream,"Boat ramp 200 ft downstream of US 33 bridge, Benton",04050001,NA,NA,NA,NA,41.5077777777,-85.7594444444,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-1937,LMJ210-0008,River/Stream,"SR 120 (E Jackson Blvd) Bridge, Elkhart",04050001,NA,NA,NA,NA,41.6877777777,-85.9722222222,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-1938,LMJ120-0009,River/Stream,Scott Game Preserve Boat Ramp off of CR 675,04050001,NA,NA,NA,NA,41.74,-85.5569444444,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,087,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3486,LMG020-0001,River/Stream,at US Steel,04040001,NA,NA,NA,NA,41.6114401423,-87.2950184035,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,089,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3492,LMJ110-0001,River/Stream,CR 400 S,04050001,NA,NA,NA,NA,41.586244,-84.997847,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,151,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3496,LMJ230-0001,River/Stream,CR 42,04050001,NA,NA,NA,NA,41.515903,-86.026363,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3500,LMJ190-0001,River/Stream,CR 44,04050001,NA,NA,NA,NA,41.511248,-85.739229,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3504,LMJ190-0002,River/Stream,SR 5 Pigeon St,04050001,NA,NA,NA,NA,41.466293,-85.586896,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,113,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3507,LMJ110-0002,River/Stream,Meridian Rd,04050001,NA,NA,NA,NA,41.592887,-84.993788,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,151,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3512,LMJ210-0001,River/Stream,CR 17,04050001,NA,NA,NA,NA,41.620592,-85.887792,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3520,LMJ090-0001,River/Stream,CR 675 W,04050001,NA,NA,NA,NA,41.735191,-85.119292,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,151,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3524,LMJ240-0001,River/Stream,Auten Rd,04050001,NA,NA,NA,NA,41.745369,-86.235486,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,141,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3532,LMJ170-0001,River/Stream,CR 450 W,04050001,NA,NA,NA,NA,41.469317,-85.512992,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,113,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3536,LMJ240-0002,River/Stream,Madison Rd,04050001,NA,NA,NA,NA,41.572988,-86.224897,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,141,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3540,LMJ210-0002,River/Stream,CR 13,04050001,NA,NA,NA,NA,41.617018,-85.922903,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3543,LMG040-0001,River/Stream,SR 51,04040001,NA,NA,NA,NA,41.587872,-87.237432,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,089,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3544,LMJ140-0001,River/Stream,CR 400 S,04050001,NA,NA,NA,NA,41.582742,-85.492431,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,087,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3556,LMJ120-0002,River/Stream,SR 120,04050001,NA,NA,NA,NA,41.715889,-85.479828,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,087,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3560,LMJ220-0001,River/Stream,Riverside Dr,04050001,NA,NA,NA,NA,41.690601,-85.979525,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3563,LMG030-0002,River/Stream,Grand Blvd,04040001,NA,NA,NA,NA,41.43898,-87.256078,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,089,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3567,LMG050-0001,River/Stream,CR 500 N,04040001,NA,NA,NA,NA,41.505441,-87.139558,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3572,LMG100-0001,River/Stream,CR 900 N,04040001,NA,NA,NA,NA,41.739921,-86.684858,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,091,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3575,LMJ110-0003,River/Stream,SR 327,04050001,NA,NA,NA,NA,41.651676,-85.174791,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,151,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3588,LMJ230-0002,River/Stream,CR 26,04050001,NA,NA,NA,NA,41.625273,-86.014463,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3591,LMG060-0002,River/Stream,Wagner Rd,04040001,NA,NA,NA,NA,41.622454,-87.075271,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3599,LMJ170-0004,River/Stream,1125 N,04050001,NA,NA,NA,NA,41.509818,-85.257703,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,113,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3600,LMJ150-0001,River/Stream,800 W,04050001,NA,NA,NA,NA,41.646692,-85.741219,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3604,LMJ200-0002,River/Stream,200 W Rd,04050001,NA,NA,NA,NA,41.404488,-85.891159,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3608,LMJ200-0003,River/Stream,CR 142,04050001,NA,NA,NA,NA,41.517468,-85.847501,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3762,LMJ220-0003,River/Stream,"Out from Sherman St. boat ramp, d/s from gage",04050001,NA,NA,NA,NA,41.6916666666,-85.975,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3819,LMG030-0008,River/Stream,"Ridge Rd, D/S of Lake George Dam, Hobart",04040001,NA,NA,NA,NA,41.5353972222,-87.256425,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,089,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3837,LMG050-0008,River/Stream,Salt Cr & Robbins Rd,04040001,NA,NA,NA,NA,41.5610416666,-87.1181944444,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3838,LMG050-0009,River/Stream,"500 N Bridge, E of 450 W, N of SR130",04040001,NA,NA,NA,NA,41.5072222222,-87.1373666666,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3847,LMJ110-0012,River/Stream,"Bill Deller Rd, near Pleasant Lake",04050001,NA,NA,NA,NA,41.5967444444,-84.9757916666,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,151,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3850,LMJ110-0014,River/Stream,"CR 400 S, E of Old Hwy 27",04050001,NA,NA,NA,NA,41.5859166666,-84.9973444444,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,151,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3917,LMJ140-0006,River/Stream,Mather Ditch @ CR 1100 W,04050001,NA,NA,NA,NA,41.6797222222,-85.6388888888,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,087,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3939,LMJ140-0007,River/Stream,Mather Ditch at CR 1150 W,04050001,NA,NA,NA,NA,41.6813888888,-85.6486111111,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,087,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3950,LMJ140-0011,River/Stream,Mather Ditch at SR 13,04050001,NA,NA,NA,NA,41.6841666666,-85.7013888888,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3957,LMJ090-0005,River/Stream,Orland Tributary at SR 120,04050001,NA,NA,NA,NA,41.7272222222,-85.1847222222,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,151,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-3958,LMJ090-0006,River/Stream,Orland Tributary at CR 650 North,04050001,NA,NA,NA,NA,41.7363888888,-85.185,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,151,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4066,LMJ110-0016,River/Stream,Bill Dellar Rd  Near STP Outfall (S-1A),04050001,NA,NA,NA,NA,41.6238888888,-84.98,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,151,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4068,LMJ110-0018,River/Stream,Bill Dellar Rd (S-3),04050001,NA,NA,NA,NA,41.6155555555,-84.9788888888,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,151,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4069,LMJ110-0019,River/Stream,275 South Rd (S-4),04050001,NA,NA,NA,NA,41.6044444444,-84.9791666666,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,151,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4070,LMJ110-0020,River/Stream,Above Mud Lake,04050001,NA,NA,NA,NA,41.6016666666,-84.9788888888,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,151,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4071,LMJ110-0021,River/Stream,100ft Below Mud Lake,04050001,NA,NA,NA,NA,41.5993027777,-84.9777638888,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,151,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4074,LMJ110-0024,River/Stream,Meridian Rd (S-6),04050001,NA,NA,NA,NA,41.5966666666,-84.99,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,151,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4077,LMG060-0012,River/Stream,Upstream of Outlet to Lake Michigan - Midwest Steel Catwalk,04040001,NA,NA,NA,NA,41.62955,-87.1764,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4091,LMJ220-0005,River/Stream,Valerie Ln,04050001,NA,NA,NA,NA,41.675075,-86.0328972222,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4094,LMJ220-0007,River/Stream,Valerie Ln,04050001,NA,NA,NA,NA,41.6750305555,-86.0318527777,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4095,LMJ220-0008,River/Stream,Old US Hwy 33 (Lincolnway),04050001,NA,NA,NA,NA,41.6670527777,-86.0322027777,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4110,LMG070-0012,River/Stream,"Fixed Station TC .5, Franklin St Bridge on US 421, Michigan City",04040001,NA,NA,NA,NA,41.7227805555,-86.9044388888,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,091,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4111,LMG070-0013,River/Stream,"Fixed Station TC 1, US Highway 12 Bridge, Michigan City",04040001,NA,NA,NA,NA,41.7216694444,-86.8969388888,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,091,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4113,LMG070-0015,River/Stream,"Fixed Station TC 2, Liberty Bridge, Michigan City",04040001,NA,NA,NA,NA,41.7225,-86.8758305555,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,091,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4114,LMG070-0016,River/Stream,"USGS Gaging Station, Springland Avenue",04040001,NA,NA,NA,NA,41.7167666666,-86.8599916666,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,091,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4115,LMG070-0017,River/Stream,"US 35, Michigan City",04040001,NA,NA,NA,NA,41.7054111111,-86.8562916666,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,091,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4116,LMG070-0018,River/Stream,"US 20, Michigan City",04040001,NA,NA,NA,NA,41.6874694444,-86.8447888888,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,091,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4117,LMG070-0019,River/Stream,"W Br of Trail Creek, S of US 20 From Rd Leading to Orchard Highlands",04040001,NA,NA,NA,NA,41.6859805555,-86.8444972222,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,091,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4118,LMG070-0020,River/Stream,E Br of Trail Creek at CR 600 W.,04040001,NA,NA,NA,NA,41.6913,-86.8161611111,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,091,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4119,LMG060-0013,River/Stream,SR 249 & E Br of Little Calumet River,04040001,NA,NA,NA,NA,41.6122444444,-87.1733944444,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4120,LMG060-0014,River/Stream,US 12 & Samuelson Ditch,04040001,NA,NA,NA,NA,41.6184194444,-87.1458138888,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4121,LMG060-0015,River/Stream,SR 149 - Fixed Station LCR 39 near Porter,04040001,NA,NA,NA,NA,41.6170222222,-87.1259777777,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4122,LMG060-0016,River/Stream,USGS Gaging Station near Porter on US 20,04040001,NA,NA,NA,NA,41.6219361111,-87.0868305555,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4123,LMG060-0017,River/Stream,Waverly Road & E Br Little Calumet River (Porter to Chesterton Area),04040001,NA,NA,NA,NA,41.6222222222,-87.0750361111,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4125,LMG060-0019,River/Stream,E Br Little Calumet River & CR 250 E,04040001,NA,NA,NA,NA,41.6154888888,-87.0667472222,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4126,LMG060-0020,River/Stream,E Br Little Calumet River & CR 450 E,04040001,NA,NA,NA,NA,41.623875,-86.9804388888,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4127,LMG060-0021,River/Stream,E Br Little Calumet River & CR 600 E,04040001,NA,NA,NA,NA,41.6273416666,-86.9516361111,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4128,LMG060-0022,River/Stream,E Br Little Calumet River & Otis Rd - NW of Town of Otis,04040001,NA,NA,NA,NA,41.6126944444,-86.9063111111,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,091,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4129,LMG060-0023,River/Stream,US 421 & Northeast Trib of E. Br. Little Calumet R.,04040001,NA,NA,NA,NA,41.6087305555,-86.8947444444,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,091,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4130,LMG060-0024,River/Stream,US 421(Snyder Rd.) & Southwest Trib of E Br Little Calumet River,04040001,NA,NA,NA,NA,41.6017888888,-86.8965916666,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,091,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4134,LMJ210-0011,River/Stream,CR 18,04050001,NA,NA,NA,NA,41.6594444444,-85.9323333333,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4135,LMJ210-0012,River/Stream,CR 17,04050001,NA,NA,NA,NA,41.6245,-85.8930833333,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4136,LMJ210-0013,River/Stream,CR 19,04050001,NA,NA,NA,NA,41.6035833333,-85.8550833333,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4137,LMJ210-0014,River/Stream,CR 21,04050001,NA,NA,NA,NA,41.5982777777,-85.8483888888,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4138,LMJ200-0011,River/Stream,CR 142,04050001,NA,NA,NA,NA,41.5148055555,-85.8475,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4139,LMJ190-0010,River/Stream,CR 142,04050001,NA,NA,NA,NA,41.5171944444,-85.8163055555,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4140,LMJ190-0011,River/Stream,CR 33,04050001,NA,NA,NA,NA,41.4904722222,-85.7516944444,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4141,LMJ190-0012,River/Stream,CR 44,04050001,NA,NA,NA,NA,41.5107777777,-85.6878611111,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET
INSTOR_WQX,Indiana STORET,INSTOR_WQX-4142,LMJ190-0013,River/Stream,CR 1100 W,04050001,NA,NA,NA,NA,41.4914166666,-85.6347222222,NA,NA,NA,Unknown,UNKWN,NA,NA,NA,NA,NA,NA,US,18,113,NA,NA,NA,NA,NA,NA,NA,NA,STORET
